"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","w-leverage","t1","t2","t3","tn","w-tn","time"
3883,6,"2010-03-17T18:09:00.000+09:00","normal",4,-1,0,0,"380",101,0.185317114094341,0.185317114094341,0,0,0,0,0,0.0952212810516357
90,6,"2010-03-17T18:49:00.000+09:00","normal",3,-1,0,0,"381",101,0.0202788967114019,0.0202788967114019,0,0,0,0,0,0.0582833290100098
3168,6,"2010-03-17T19:05:00.000+09:00","normal",3,-1,0,0,"382",101,0.019875848081426,0.019875848081426,0,0,0,0,0,0.017653226852417
2502,6,"2010-03-17T20:10:00.000+09:00","normal",3,-1,0,0,"383",101,0.0194885122670013,0.0194885122670013,0,0,0,0,0,0.0175495147705078
3203,1,"2010-03-17T22:26:00.000+09:00","normal",1,-1,0,0,"384",101,0.125,0.125,0,0,0,0,0,0.0176939964294434
2619,1,"2010-03-17T22:29:00.000+09:00","normal",1,-1,0,0,"385",101,0.111111111111111,0.111111111111111,0,0,0,0,0,0.0181789398193359
2619,8,"2010-03-17T22:29:00.000+09:00","normal",2,-1,0,1,"386",102,0.142192471787599,0.142192471787599,0,0,0,0,0,0.0298862457275391
92,6,"2010-03-18T18:27:00.000+09:00","normal",3,-1,0,0,"387",102,0.0191332834128863,0.0191332834128863,0,0,0,0,0,0.0166118144989014
2619,9,"2010-03-18T20:18:00.000+09:00","normal",3,-1,0,0,"388",102,0.267949241709189,0.267949241709189,0,0,0,0,0,0.0165841579437256
2874,1,"2010-03-18T20:38:00.000+09:00","normal",1,-1,0,0,"389",102,0.111111111111112,0.111111111111112,0,0,0,0,0,0.0163712501525879
1527,1,"2010-03-18T20:41:00.000+09:00","normal",1,-1,0,0,"390",102,0.1,0.1,0,0,0,0,0,0.015803337097168
1527,1,"2010-03-18T20:41:00.000+09:00","normal",2,-1,0,1,"391",103,0.227664058521624,0.227664058521624,0,0,0,0,0,0.0164103507995605
